潽	dp	氵普	96
醅	yk	酉口	96
醅	yp	酉咅	96
偑	rf	亻風	96
齁	bj	鼻句	96
靦	jm	見面	96
靦	mj	面見	96
郄	eh	阝厷	95
郄	es	阝厶	95
癍	bb	疒斑	95
傉	rr	亻辱	95
硎	ux	石刑	95
埭	tl	土隶	95
枘	mn	木内	95
啶	kd	口定	95
髹	ix	髟休	95
庹	gi	广尺	95
廌	gd	广灬	95
廌	gh	广灬	95
郤	eg	耳谷	95
鈺	jy	金玉	95
憑	xf	心馮	95
棄	dd	丶丶	95
棄	dm	丶木	95
棄	wd	亠丶	95
棄	wm	亠木	95
導	cd	寸道	95
毪	mm	毛牟	94
毪	mn	毛牛	94
暲	ov	日章	94
庀	gb	广匕	94
熳	hm	火曼	94
冑	yo	由月	94
袓	yq	衤且	94
燄	hj	火臼	94
燄	hx	火臽	94
燄	yj	炎臼	94
燄	yx	炎臽	94
蓮	cl	艹連	94
淨	dv	氵争	94
寧	bd	宀丁	94
淿	db	氵帛	93
淿	dj	氵巾	93
卣	ba	卜一	93
卣	bk	卜口	93
卣	sh	丨一	93
湓	dp	氵盆	93
賻	bc	貝寸	93
賻	bf	貝尃	93
顒	yy	頁禺	93
洎	dz	氵自	93
氘	qa	气丨	93
氘	qp	气{丿丨}	93
悽	xq	心妻	93
載	gi	戈車	93
載	ig	車戈	93
糵	cm	艹米	92
糵	mx	米薛	92
輬	ij	車京	92
鮨	yv	魚旨	92
澮	dh	氵會	92
忞	wx	文心	92
茈	cc	艹此	92
栳	ml	木老	92
煉	hj	火柬	92
歎	qh	欠𦰩	92
襲	yl	衣龍	92
牽	dn	丶牛	92
牽	ns	牛厶	92
牽	wn	亠牛	92
顔	yy	彦頁	91
笱	vj	竹句	91
姁	nj	女句	91
閿	mu	門受	91
騍	mg	馬果	91
絺	sx	糸希	91
搌	fv	扌展	91
旡	ag	一乚	91
豐	df	豆丰	91
豐	ud	山豆	91
擇	fx	扌幸	91
揸	fi	扌查	90
跽	zj	足忌	90
摽	fp	扌票	90
埵	ti	土垂	90
籐	vt	竹滕	90
纏	si	糹廛	90
災	hi	火川	90
災	ih	川火	90
猶	qq	犭酋	90
織	sg	糹戈	90
織	sv	糹戠	90
廳	gt	广聽	90
廳	gx	广心	90
犇	nn	牛牛	89
堺	tj	土界	89
弇	ch	廾合	89
弇	hc	合廾	89
渫	dm	氵木	89
菉	cl	艹录	89
劼	lj	力吉	89
墜	td	土隊	89
撐	fi	扌牚	89
撐	fy	扌牙	89
婦	nj	女巾	89
婦	nv	女帚	89
證	yd	言登	89
蘫	cl	艹濫	88
槅	mg	木鬲	88
檒	fl	風林	88
檒	lf	林風	88
檒	mf	木風	88
僰	rc	人朿	88
邾	ev	耳朱	88
婼	nr	女若	88
佉	rq	亻去	88
鬍	ih	髟胡	88
噍	kj	口焦	87
擐	fh	扌睘	87
擐	fy	扌睘	87
氌	ml	毛魯	87
汧	dk	氵开	87
覡	jw	見巫	87
撙	fz	扌尊	87
蹻	zq	足喬	87
堙	tt	土土	87
堙	ty	土垔	87
紗	su	糸少	87
膽	ov	月詹	87
膽	oy	月言	87
庫	gi	广車	87
縮	ss	糸宿	87
慮	hs	虍思	87
慮	xt	心田	87
顬	yx	頁需	86
蘡	cy	艹嬰	86
赸	zu	走山	86
燚	yy	炎炎	86
鴷	nl	鳥列	86
蜎	io	虫月	86
蜎	iy	虫肙	86
鰷	yt	魚條	86
緋	sf	糸非	86
喲	ky	口約	86
謎	ym	言迷	86
寬	bd	宀丶	86
寬	bj	宀見	86
複	yf	衤复	86
測	dz	氵則	86
沲	dy	氵也	85
揑	fg	扌工	85
刂	dk	{刂}	85
疳	bg	疒甘	85
烝	di	灬丞	85
烝	hi	灬丞	85
凅	dg	冫固	85
悰	xz	忄宗	85
桄	mg	木光	85
佇	rn	亻宁	85
紋	sw	糸文	85
喬	ph	丿一	85
喬	yk	夭口	85
誤	yw	言吴	85
碕	uq	石奇	84
瑊	wx	王咸	84
嚭	xf	喜否	84
譔	yg	言共	84
繞	sy	糸堯	84
劇	dj	刂豦	84
劇	du	刂豕	84
踣	zk	足口	83
踣	zp	足咅	83
燰	ha	火愛	83
髊	gi	骨差	83
慝	xn	心匿	83
兟	xx	先先	83
慓	xp	心票	83
烔	ht	火同	83
瀰	dm	氵彌	83
灑	dl	氵麗	83
凱	jd	几豆	83
凱	jq	几豈	83
臁	ol	月廉	82
瀹	dc	氵冊	82
瀹	dy	氵龠	82
獯	qx	犭熏	82
襞	yb	衣辟	82
襞	yx	衣辛	82
紟	sj	糸今	82
矧	uy	矢引	82
薑	cj	艹畺	82
韋	aa	乛丨	82
韋	vu	乛丨	82
韋	wf	𫝀㐄	82
執	wx	丸幸	82
執	xw	幸丸	82
紤	sj	糸斤	81
嗪	kq	口秦	81
艴	fs	弗色	81
艴	sf	色弗	81
榱	mu	木衰	81
扽	ft	扌屯	81
偳	re	亻而	81
釙	jb	金卜	81
蕆	cb	艹貝	81
剄	dg	刂工	81
剄	dj	刂巠	81
拏	un	手奴	81
嘜	km	口麥	81
蛘	iy	虫羊	81
苤	cp	艹丕	81
穀	hu	禾殳	81
穀	uh	殳禾	81
眛	ow	目未	81
臥	ir	臣人	81
臥	ri	人臣	81
遺	zg	辶貴	81
僅	rj	亻堇	81
紥	sv	糸扎	80
岎	uf	山分	80
毹	my	毛俞	80
暠	og	日高	80
澐	dy	氵雲	80
攉	fh	扌霍	80
攉	fv	扌隹	80
玗	wy	王于	80
廆	gg	广鬼	80
氬	qy	气亞	80
勗	ov	日助	80
勗	rv	日助	80
遞	zh	辶虎	80
損	fy	扌員	80
雞	vx	隹奚	80
綨	sq	糸其	79
紣	su	糸十	79
紣	sz	糹卆	79
璝	wg	王貴	79
玘	wj	王己	79
昖	og	日公	79
垡	tf	土伐	79
駘	mt	馬台	79
緙	sg	糸革	79
窅	bo	宀目	79
窅	xo	穴目	79
菑	ct	艹田	79
菑	cz	艹甾	79
闆	mp	門品	79
慣	xg	忄貫	79
詧	yy	言又	78
肟	ok	月亏	78
怾	xv	心只	78
鬷	gw	鬲夂	78
坰	tj	土冋	78
坰	tk	土口	78
乇	pq	丿七	78
鋨	jw	金我	78
瑎	wj	王皆	78
霨	yw	雨尉	78
嫄	ny	女原	78
禎	uv	示貞	78
韂	gv	革詹	77
韂	gy	革言	77
哌	kp	口𠂢	77
瘰	bl	疒累	77
仡	rq	亻乞	77
蜣	ig	虫乚	77
蜣	iq	虫羌	77
籀	vl	竹留	77
雋	vg	隹𠃌	77
鷺	nl	鳥路	77
囂	kk	口口	77
囂	yk	頁口	77
財	bc	貝才	77
錄	jl	金录	77
髠	ij	髟几	76
髠	jb	几髟	76
辻	zu	辶十	76
痩	bs	疒叟	76
薤	ca	艹一	76
薤	cj	艹韭	76
牂	py	爿羊	76
砟	uv	石乍	76
鐮	jl	金廉	76
傭	ry	亻庸	76
蕩	ct	艹湯	76
噁	ke	口惡	76
慾	xy	心欲	76
嘗	dv	丶旨	76
嘗	xv	旨	76
憂	hw	一夊	76
憂	wx	夊心	76
憂	xw	心夊	76
榮	hm	火木	76
榮	mb	木冖	76
讀	ym	言賣	76
誷	yw	言罔	75
曐	ju	晶生	75
曐	ou	日生	75
曐	uj	生晶	75
惣	xw	心物	75
嵛	uy	山俞	75
蠛	im	虫蔑	75
搿	hu	合手	75
搿	uu	手手	75
僬	rj	亻焦	75
寀	bc	宀采	75
瓿	wk	瓦口	75
瞞	or	目入	75
詠	yy	言永	75
墮	to	土月	75
墮	ts	土隋	75
捲	fj	扌卷	75
孫	zx	子系	75
鄉	el	阝良	75
鄉	xl	乡郎	75
紦	sb	糸巴	74
煺	ht	火退	74
愰	xh	忄晃	74
灄	dn	氵聶	74
垌	tt	土同	74
倓	ry	亻炎	74
嶢	uy	山堯	74
忭	xb	忄卞	74
鋟	jy	金又	74
劓	db	刂鼻	74
頵	yj	頁君	74
槔	mg	木皋	74
槔	mu	木十	74
瘛	bj	疒恝	74
瘛	bx	疒心	74
蟯	iy	虫堯	74
崙	ul	山侖	74
礦	ug	石廣	74
鋪	jf	金甫	74
暫	ov	日斬	74
獴	qm	犭蒙	73
洤	dq	氵全	73
咵	kk	口夸	73
鏐	jl	釒翏	73
鏐	jp	釒彡	73
龠	rc	人艹	73
蟛	ip	虫彭	73
俜	rk	亻丂	73
俜	rp	亻甹	73
輞	iw	車罔	73
嘧	km	口密	73
陴	eb	阝卑	73
袪	yq	衤去	73
凈	dv	冫争	73
唄	kb	口貝	73
鬚	ix	髟須	73
龐	gl	广龍	73
騰	om	月馬	73
蓂	cl	艹六	72
蓂	cm	艹冥	72
腠	oz	月奏	72
蝥	im	虫敄	72
蝥	iw	虫攵	72
猇	qh	犭虎	72
汍	dw	氵丸	72
轢	il	車樂	72
轢	iy	車樂	72
堋	tp	土朋	72
讋	yl	言龍	72
穭	hl	禾魯	72
儀	ry	亻義	72
擾	fy	扌憂	72
鞴	gy	革用	71
齕	iq	齒乞	71
浽	dt	氵妥	71
鏝	jm	金曼	71
殪	dy	歹壹	71
柃	ml	木令	71
咈	kf	口弗	71
蝟	iw	虫胃	71
燿	hd	火翟	71
燿	hv	火隹	71
氾	de	氵	71
兇	ex	儿凶	71
筆	vy	𥫗聿	71
詞	ys	言司	71
騦	ms	馬思	70
篍	vq	𥫗秋	70
娡	nv	女志	70
貟	bs	貝厶	70
貟	sb	厶貝	70
罃	fb	缶冖	70
罃	hf	火缶	70
骱	gj	骨介	70
恧	xe	心而	70
唼	kq	口妾	70
榪	mm	木馬	70
捯	fd	扌到	70
胍	og	月瓜	70
蒡	cp	艹旁	70
旛	ff	方番	70
跫	zg	足巩	70
巿	aa	一丨	70
巿	aj	一巾	70
垚	tt	土土	70
掙	fv	扌争	70
躍	zd	足翟	70
躍	zv	足隹	70
穩	hj	禾急	70
穩	hx	禾心	70
餘	uy	飠余	70
職	eg	耳戈	70
職	ev	耳戠	70
鰸	yq	魚區	69
烀	hh	火乎	69
胲	oh	月亥	69
氍	mq	毛瞿	69
氍	mv	毛隹	69
凵	kd	{凵}	69
鄠	ek	阝亏	69
鄠	ey	耳雩	69
瓖	wx	王襄	69
跘	zb	足半	69
忮	xv	忄支	69
硐	ut	石同	69
滲	dc	氵參	69
壯	pu	爿士	69
壯	up	士爿	69
噴	kb	口賁	69
遲	zn	辶牛	69
遲	zx	辶犀	69
輩	fi	非車	69
碼	um	石馬	69
輸	iy	車俞	69
檔	md	木當	69
箢	vw	竹宛	68
瘮	bc	疒參	68
攧	fd	扌顛	68
岺	ul	山令	68
嘢	ky	口野	68
伱	rn	亻尒	68
伱	rx	亻小	68
瘂	by	疒亞	68
芤	ck	艹孔	68
罞	sm	罒矛	68
哳	kv	口折	68
苾	cb	艹必	68
踰	zy	足俞	68
灣	dg	氵弓	68
灣	dw	氵彎	68
枬	md	木丹	67
檎	mq	木禽	67
饔	uv	食隹	67
饔	uy	食雍	67
諲	yt	言土	67
諲	yy	言垔	67
橦	mt	木童	67
鱺	yl	魚麗	67
嘯	ks	口肅	67
紹	sv	糸召	67
枊	me	木卩	66
峧	uj	山交	66
蚑	iv	虫支	66
砑	uy	石牙	66
狤	qj	犭吉	66
囧	kk	囗冂	66
顗	yd	頁豆	66
顗	yq	頁豈	66
戽	hd	户斗	66
嚥	ky	口燕	66
蠍	ix	虫歇	66
齊	de	丶二	66
齊	dh	丶一	66
齊	we	亠二	66
營	hl	火吕	66
營	lb	呂冖	66
苘	ct	艹{同}	65
墚	tl	土梁	65
飠	rl	人良	65
飠	ui	{飠}	65
鈥	jh	金火	65
穸	bx	宀夕	65
穸	xx	穴夕	65
翛	ry	亻羽	65
洨	dj	氵交	65
唻	kl	口來	65
甏	wp	瓦彭	65
瑱	wv	王真	65
漎	dc	氵從	65
漎	dv	氵龰	65
氡	qd	气冬	65
晹	oy	日易	65
廁	gz	广則	65
鳴	kn	口鳥	65
鳴	nk	鳥口	65
盜	mc	皿㳄	65
盜	mq	皿欠	65
寢	by	宀又	65
針	ju	金十	65
髎	gl	骨翏	64
髎	gp	骨彡	64
骺	gh	骨后	64
頉	vy	止頁	64
頉	yv	頁止	64
毎	rm	𠂉母	64
丒	ar	一刃	64
丒	ra	刃一	64
糈	mx	米胥	64
榿	md	木豆	64
榿	mq	木豈	64
毿	mc	毛參	64
媩	nh	女胡	64
瘼	bm	疒莫	64
鷚	nl	鳥翏	64
鷚	np	鳥彡	64
嚄	kh	口蒦	64
嚄	ky	口又	64
覯	jg	見冓	64
覯	jr	見冉	64
瑯	wl	王郎	64
凜	db	冫稟	64
凜	dh	冫禾	64
軀	uq	身區	64
尷	yj	尤監	64
獸	qu	犬嘼	64
麵	mm	麥面	64
諸	yv	言者	64
肷	oq	月欠	63
睱	oj	目叚	63
帯	jb	巾冖	63
嶲	ug	山𠃌	63
嶲	uj	山雋	63
苶	cn	艹尒	63
苶	cx	艹小	63
岣	uj	山句	63
楱	mz	木奏	63
峎	ug	山艮	63
酲	yi	酉呈	63
曌	km	空明	63
曌	mk	明空	63
曌	ok	日空	63
喨	kl	口亮	63
傾	rq	亻頃	63
麿	ml	麻吕	62
蕬	cx	艹絲	62
扞	fg	扌干	62
挻	fy	扌延	62
柺	ml	木另	62
憤	xb	心賁	62
積	hz	禾責	62
熺	hx	火喜	61
笢	vm	竹民	61
葇	cr	艹柔	61
塼	tv	土專	61
鰹	yj	魚堅	61
鉺	je	金耳	61
蛑	im	虫牟	61
蛑	in	虫牛	61
酎	yc	酉寸	61
裼	yy	衤易	61
湲	dy	氵爰	61
煐	hy	火英	61
懲	xv	心徵	61
懲	xw	心攵	61
餓	uw	飠我	61
鑑	jj	金監	61
農	qi	曲辰	61
戶	pk	丿コ	61
帳	ji	巾長	61
啟	wq	攵启	61
潵	ds	氵散	60
酐	yg	酉干	60
埜	tl	土林	60
毳	mm	毛毛	60
坫	tv	土占	60
痲	bl	疒林	60
鈴	jl	金令	60
額	yk	頁客	60
靣	ah	丆回	59
靣	ak	丆口	59
伹	rq	亻且	59
匚	kd	{匚}	59
蕡	cb	艹賁	59
貺	bx	貝兄	59
胂	ou	月申	59
滉	dh	氵晃	59
鉿	jh	金合	59
夬	ad	乛大	59
夬	vd	乛丶	59
躦	zz	足贊	59
紕	sb	糸比	59
閻	mj	門臼	59
閻	mx	門臽	59
贏	bk	貝口	59
贏	wf	亠凡	59
獎	qj	犬將	59
袝	yf	衤付	58
犭	qr	{犭}	58
嵴	uj	山脊	58
勔	lm	力面	58
濼	dl	氵樂	58
濼	dy	氵樂	58
趼	zk	足开	58
摛	fl	扌离	58
鋝	jc	金寸	58
鋝	jl	金寽	58
烋	dx	灬休	58
烋	hx	灬休	58
誾	my	門言	58
孖	zz	子子	58
妘	ny	女云	58
擗	fb	扌辟	58
擗	fx	扌辛	58
舺	vj	舟甲	58
舴	vv	舟乍	58
鎚	jv	金追	58
肅	ya	肀丨	58
肅	zs	乛丨	58
悶	mx	門心	58
悶	xm	心門	58
諾	yr	言若	58
構	mg	木冓	58
構	mr	木冉	58
碹	ux	石宣	57
癧	bl	疒歷	57
癧	bv	疒止	57
潿	dw	氵圍	57
螣	oi	月虫	57
肭	on	月内	57
粢	mc	米次	57
鷳	nx	鳥閒	57
晊	ov	日至	57
慉	xi	忄畜	57
慉	xx	忄畜	57
繃	sb	糸崩	57
璿	wo	王目	57
璿	wr	王睿	57
掃	fj	扌巾	57
掃	fv	扌帚	57
獻	qg	犬鬲	57
獻	qy	犬鬳	57
橋	mq	木喬	57
簽	vq	𥫗僉	57
躧	zl	足麗	56
篂	vx	𥫗星	56
嘅	kj	口既	56
吲	ky	口引	56
藶	cl	艹歷	56
藶	cv	艹止	56
蟪	ih	虫惠	56
靿	gy	革幼	56
眵	od	目多	56
劂	dj	刂厥	56
劂	dq	刂欠	56
鎪	js	金叟	56
珧	wv	王兆	56
咁	kg	口甘	56
脈	op	月𠂢	56
翹	yy	羽堯	56
銳	jd	金兑	56
緜	bx	帛系	55
緜	sj	糸巾	55
緜	xb	系帛	55
縡	sz	糸宰	55
嶝	ud	山登	55
釕	jl	金了	55
坭	tn	土尼	55
脞	oz	月坐	55
鍰	jy	金爰	55
嬸	nf	女番	55
嬸	nu	女審	55
簾	vl	竹廉	55
斬	ij	車斤	55
斬	ji	斤車	55
賺	bj	貝兼	55
撥	ff	扌發	55
籃	vj	𥫗監	55
項	gy	工頁	55
項	yg	頁工	55
鸘	nu	鳥霜	54
躐	zl	足巤	54
躐	zu	足{鼠}	54
鄜	el	耳鹿	54
厙	ii	厂車	54
碲	ud	石帝	54
嶁	ul	山婁	54
鄹	ej	耳聚	54
畤	ts	田寺	54
茳	cj	艹江	54
瓞	gu	瓜失	54
隉	eg	阝工	54
賭	bv	貝者	54
諒	yj	言京	54
鎖	jb	金貝	54
編	sb	糸扁	54
砹	ua	石艾	53
砘	ut	石屯	53
跐	zc	足此	53
阼	ev	耳乍	53
牻	nl	牛龙	53
牻	nm	牛尨	53
熲	yh	頁火	53
鴯	ne	鳥而	53
螗	it	虫唐	53
踡	zj	足卷	53
燉	hd	火敦	53
甦	gu	更生	53
甦	ug	生更	53
綁	sb	糸邦	53
縱	sc	糸從	53
縱	sv	糹龰	53
輝	gj	光軍	53
訓	yi	言川	53
製	yv	衣制	53
館	ug	食官	53
碦	uk	石客	52
潄	dw	氵攵	52
潄	ws	攵涑	52
嫏	nl	女郎	52
埯	td	土电	52
埯	ty	土奄	52
丶	dd	丶丶	52
丶	dm	{丶}	52
沷	db	氵犮	52
廑	gj	广堇	52
盩	mw	皿攵	52
攄	fl	扌慮	52
姤	nh	女后	52
堳	tm	土眉	52
塽	tu	土爽	52
芴	cw	艹勿	52
歛	qq	僉欠	52
迺	zx	辶西	52
茲	cy	艹幺	52
澤	dx	氵幸	52
捨	fu	扌舍	52
飲	uq	食欠	52
貨	bh	貝化	52
苄	cb	艹卞	51
苄	cx	艹下	51
舾	vx	舟西	51
硇	ui	石乂	51
硇	ux	石囟	51
憞	xd	心敦	51
鬿	gj	鬼斤	51
堍	tt	土兔	51
舄	jd	臼灬	51
舄	jh	臼灬	51
醵	yj	酉豦	51
醵	yu	酉豕	51
掯	fk	扌肯	51
燘	hm	火閔	51
扢	fq	扌乞	51
鞗	rg	亻革	51
琯	wg	王官	51
崒	uz	山卒	51
酴	yy	酉余	51
襬	yb	衤罷	51
襬	yn	衤能	51
姪	nv	女至	51
誦	yy	言甬	51
暈	oj	日軍	51
嬌	nq	女喬	51
叢	sd	丨丶	51
叢	yq	业取	51
叢	yy	业又	51
賤	bj	貝戔	51
惱	xi	忄乂	51
惱	xw	忄乂	51
惱	xx	心囟	51
彎	gs	弓糸	51
彎	yg	言弓	51
舊	cj	艹臼	51
鼗	gv	鼓兆	50
筯	vv	竹助	50
晧	og	日告	50
紖	sy	糸引	50
夼	di	大川	50
膕	og	月國	50
艚	vc	舟曹	50
筅	vx	𥫗先	50
繢	sg	糸貴	50
奓	dd	大多	50
浥	db	氵巴	50
浥	dy	氵邑	50
榖	hu	禾殳	50
榖	uh	殳禾	50
榖	uu	士殳	50
兗	dx	丶兄	50
兗	lx	六兄	50
兗	wx	亠兄	50
皺	pc	皮屮	50
皺	pi	皮芻	50
爐	hl	火盧	50
虧	hk	虍亏	50
虧	kh	亏雐	50
虧	kv	亏隹	50
駛	mu	馬史	50
湯	dy	氵昜	50
懶	xl	心賴	50
鮻	yj	魚夋	49
拤	fk	扌卡	49
拃	fv	扌乍	49
儍	rw	亻夂	49
腖	od	月東	49
碸	uf	石風	49
淠	db	氵畀	49
淠	dq	氵丌	49
鱭	yq	魚齊	49
祄	uj	示介	49
圊	kq	囗青	49
迕	zw	辶午	49
矻	uq	石乞	49
剉	dz	刂坐	49
俛	rm	亻免	49
衪	yy	衤也	49
蔘	cc	艹參	49
臟	oc	月藏	49
擠	fq	扌齊	49
烏	pd	丿灬	49
烏	ph	丿灬	49
違	zw	辶韋	49
鍵	jj	金建	49
貎	ve	豸兒	48
杮	mf	木巿	48
杮	mj	木巾	48
兲	wb	王八	48
兊	by	八允	48
兊	eg	儿公	48
釿	jj	金斤	48
菪	cd	艹宕	48
菪	cu	艹石	48
嚌	kq	口齊	48
朊	oy	月元	48
撚	fr	扌然	48
鈽	jb	金布	48
甕	dw	亠瓦	48
甕	wv	瓦隹	48
甕	ww	亠瓦	48
甕	wy	瓦雍	48
蒨	cq	艹倩	48
棲	mq	木妻	48
倉	rk	人口	48
喪	hd	一丶	48
喪	ty	土𧘇	48
禍	ug	示咼	48
禍	uk	示口	48
輛	il	車兩	48
勞	hl	火力	48
勞	lb	力冖	48
鐾	jb	金辟	47
鐾	jx	金辛	47
豾	vp	豸丕	47
腈	oq	月青	47
奌	dv	大占	47
喛	ky	口爰	47
丷	ba	{丷}	47
丷	dm	{丷}	47
丷	dp	丶丿	47
扠	fi	扌叉	47
躔	zi	足廛	47
躔	zt	足土	47
潷	db	氵筆	47
筘	vk	竹扣	47
蠊	il	虫廉	47
惓	xj	心卷	47
谿	gx	谷奚	47
斲	ja	斤一	47
斲	jy	斤{亞}	47
埼	tq	土奇	47
罣	sg	罒圭	47
暸	ol	日尞	47
暸	ox	日小	47
凍	dd	冫東	47
盧	hm	虍皿	47
彌	ge	弓爾	47
飾	uj	飠巾	47
辶	dd	丶丶	46
辶	zb	{辶}	46
絶	ss	糸色	46
癋	be	疒惡	46
犏	nb	牛扁	46
圏	kj	囗巻	46
亊	aa	亅一	46
蕺	cg	艹戈	46
蕺	cj	艹戢	46
仉	rj	亻几	46
爚	hc	火冊	46
爚	hy	火龠	46
璡	wj	王進	46
馘	uh	首或	46
漥	dg	氵圭	46
鑭	jj	金柬	46
鑭	jl	金闌	46
毌	aa	乛一	46
毌	vh	乛一	46
琝	wm	王旻	46
琝	ww	王文	46
縠	su	糸殳	46
縠	us	殳糸	46
獞	qt	犭童	46
鞞	gb	革卑	46
浬	dl	氵里	46
暐	ow	日韋	46
詛	yq	言且	46
駕	mj	馬加	46
奧	db	大釆	46
奧	pd	丿大	46
溝	dg	氵冓	46
溝	dr	氵冉	46
濟	dq	氵齊	46
觽	jg	角𠃌	45
觽	jj	角嶲	45
巻	jf	己夫	45
巻	jj	龹己	45
髟	ip	镸彡	45
姎	ny	女央	45
驦	mu	馬霜	45
餱	uh	飠侯	45
坶	tm	土母	45
瘥	bi	疒差	45
齉	bn	鼻囊	45
籓	vp	𥫗潘	45
薟	cq	艹僉	45
扆	hy	户衣	45
塏	td	土豆	45
塏	tq	土豈	45
旂	fj	方斤	45
綑	sk	糸困	45
罈	ft	缶覃	45
頸	yg	頁工	45
頸	yj	頁巠	45
瀟	ds	氵肅	45
瀟	dx	氵蕭	45
獵	ql	犭巤	45
徑	xg	彳工	45
徑	xj	彳巠	45
鋒	jf	金丰	45
獲	qh	犭蒦	45
獲	qy	犭又	45
贊	bx	貝先	45
玧	wy	王允	44
暼	ob	日敝	44
暼	ow	日攵	44
忄	xn	{忄}	44
廻	zh	廴回	44
鈁	jf	金方	44
滘	dk	氵口	44
挼	ft	扌妥	44
礓	uj	石畺	44
欻	qy	欠炎	44
蹯	zf	足番	44
坌	tf	土分	44
梱	mk	木困	44
褟	yy	衤羽	44
踼	zy	足昜	44
堉	ty	土育	44
佢	rj	亻巨	44
頹	ye	頁儿	44
頹	yt	頁秃	44
侶	rl	亻吕	44
暢	uy	申昜	44
洩	dy	氵曳	44
潛	do	氵日	44
潛	dq	氵朁	44
監	mv	皿{竹半}	44
臺	uv	士至	44
蹽	zl	足尞	43
蹽	zx	足小	43
裵	dy	亠𧘇	43
裵	wy	亠𧘇	43
裵	yf	衣非	43
肀	aa	丨一	43
肀	vu	乛丨	43
肀	yv	{肀}	43
缷	ef	卩缶	43
缷	fe	缶卩	43
璛	ws	王肅	43
昻	oe	日卩	43
昻	oq	日卭	43
揞	fy	扌音	43
嫰	nq	女欠	43
嫰	nu	女欶	43
厾	yq	乙去	43
厾	zd	乛丶	43
両	au	一山	43
崬	ud	山東	43
罠	sm	罒民	43
轘	ih	車睘	43
轘	iy	車睘	43
羰	yt	羊炭	43
鉍	jb	金必	43
閟	mb	門必	43
鴝	nj	鳥句	43
趐	zy	走羽	43
閤	mh	門合	43
臘	ol	月巤	43
縫	sf	糸逢	43
潤	dr	氵閏	43
悅	xx	忄兄	43
奪	dc	大寸	43
辭	xy	辛又	43
酞	yt	酉太	42
胬	rn	肉奴	42
肼	oj	月井	42
禥	uj	示基	42
梶	mw	木尾	42
桖	mx	木血	42
剠	dj	刂京	42
倿	rq	亻妾	42
錇	jk	金口	42
錇	jp	金咅	42
厔	iv	厂至	42
垞	tv	土宅	42
廙	gg	广共	42
廙	gy	广異	42
匊	gm	勹米	42
澉	dg	氵敢	42
淓	df	氵芳	42
飺	uc	食此	42
塙	tg	土高	42
垟	ty	土羊	42
衄	xi	血丑	42
傺	rj	亻祭	42
鼯	uw	鼠吾	42
縳	sv	糸專	42
槨	mg	木郭	42
昐	of	日分	42
啣	kx	口卸	42
簷	vv	𥫗詹	42
簷	vy	𥫗言	42
陞	et	阝土	42
潰	dg	氵貴	42
廂	gx	广相	42
勳	ld	力灬	42
勳	lh	力黑	42
勳	lx	力熏	42
繫	su	糸殳	42
恥	ex	耳心	42
齋	ds	丶丨	42
齋	dx	丶小	42
齋	qx	齊小	42
齋	wu	亠丨	42
齋	wx	亠小	42
濤	du	氵壽	42
藝	cy	艹云	42
躹	uj	身匊	41
炧	hy	火也	41
圝	ks	囗糸	41
鶥	nm	鳥眉	41
鶓	nm	鳥苗	41
咶	ku	口舌	41
窀	bt	宀屯	41
窀	xt	穴屯	41
珵	wi	王呈	41
葰	cj	艹俊	41
楶	cd	次呆	41
楶	mz	木咨	41
榍	mx	木屑	41
棖	mi	木長	41
櫆	mk	木魁	41
鑄	ju	金壽	41
闖	mm	門馬	41
螞	im	虫馬	41
窮	bg	宀弓	41
窮	xg	穴躬	41
聰	ec	耳悤	41
聰	ex	耳心	41
誌	yv	言志	41
葢	ch	艹盇	40
葢	cm	艹皿	40
桊	jm	龹木	40
桊	mf	木夫	40
晩	om	日免	40
訁	da	丶一	40
訁	dk	丶口	40
訁	wk	亠口	40
䰾	yb	魚巴	40
礌	ul	石雷	40
捃	fj	扌君	40
罨	sd	罒电	40
罨	sy	罒奄	40
騩	mg	馬鬼	40
轒	ib	車賁	40
砮	un	石奴	40
蕹	cv	艹隹	40
蕹	cy	艹雍	40
葙	cx	艹相	40
欗	mj	木柬	40
欗	ml	木蘭	40
燜	hm	火悶	40
璆	wl	王翏	40
璆	wp	王彡	40
窆	bf	宀乏	40
窆	xf	穴乏	40
鎯	jl	金郎	40
粿	mg	米果	40
瓚	wz	王贊	40
鍾	jv	金重	40
鷹	gn	广鳥	40
鷹	nv	鳥隹	40
樫	mj	木堅	39
劒	pd	丿丶	39
劒	rq	刃僉	39
鎄	ja	金哀	39
渰	dc	氵廾	39
渰	dy	氵弇	39
濆	db	氵賁	39
躒	zl	足樂	39
躒	zy	足樂	39
棆	ml	木侖	39
銙	jk	金夸	39
嬃	nx	女須	39
蟜	iq	虫喬	39
蒟	cj	艹句	39
蒟	cq	艹竘	39
蜾	ig	虫果	39
蒴	co	艹月	39
蒴	cu	艹朔	39
恝	xd	心刀	39
蟭	ij	虫焦	39
蟟	il	虫尞	39
蟟	ix	虫小	39
恓	xx	忄西	39
錟	jy	金炎	39
酤	yg	酉古	39
鯔	yt	魚田	39
鯔	yz	魚甾	39
俬	rs	亻私	39
睒	oy	目炎	39
鎧	jd	釒豆	39
鎧	jq	金豈	39
誡	yj	言戒	39
篠	vt	竹條	39
療	bl	疒尞	39
療	bx	疒小	39
罰	sd	罒刂	39
欄	mj	木柬	39
欄	ml	木闌	39
倫	rl	亻侖	39
